"SETID","UM_CAMPUS","UM_CAMPUS_DESCR","UM_VP","UM_VP_DESCR","UM_COLLEGE","UM_COLLEGE_DESCR","UM_ZDEPTID","UM_ZDEPTID_DESCR","DEPTID","DESCR","LOCATION"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TEXT","EXTENSION, U OF MN","Z0142","MNEXT RSDP Regional Partnrshps","10779","RSDP - Southwest","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TEXT","EXTENSION, U OF MN","Z0142","MNEXT RSDP Regional Partnrshps","10776","RSDP - Northwest","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TEXT","EXTENSION, U OF MN","Z0142","MNEXT RSDP Regional Partnrshps","10778","RSDP - Southeast","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TEXT","EXTENSION, U OF MN","Z0142","MNEXT RSDP Regional Partnrshps","10777","RSDP - Northeast","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0560","CSENG AI-CLIMATE Institute","12334","CSENG AI-CLIMATE Institute","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0547","CSENG ATP-Bio","12287","CSENG AdvTechPresBioSystms","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0263","CSENG Administration","11055","CSENG Dean's Office Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0263","CSENG Administration","11058","CSENG CSE-IT","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0263","CSENG Administration","11057","CSENG Student Services Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0263","CSENG Administration","12252","CSENG Anderson Labs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0279","CSENG Aerospace Eng & Mechanic","11090","CSENG Aerospace Eng & Mech Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0282","CSENG Chemistry","12185","CSENG Sustainable Polymers, Ct","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0282","CSENG Chemistry","11098","CSENG Chemistry Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0283","CSENG Civil, Envrn & Geo- Eng","11101","CSENG Civil, Envrn & Geo- Eng","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0439","CSENG Collegiate Shops","12155","CSENG Collegiate Shops","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0284","CSENG Computer Science & Eng","11116","CSENG CS&E NetworksSystm&Secur","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0284","CSENG Computer Science & Eng","11108","CSENG CS&E Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0555","CSENG Data Science Initiative","11087","CSENG Data Science Initiative","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0286","CSENG Earth Sciences, Dept of","11130","CSENG Earth Sciences, Dept of","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0285","CSENG Electrical & Computr Eng","11126","CSENG ECE Control Engineering","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0285","CSENG Electrical & Computr Eng","11122","CSENG ECE Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0285","CSENG Electrical & Computr Eng","12139","CSENG Spin Mtls for AdvInfoTec","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0267","CSENG MN Geological Survey","11067","CSENG MN Geological Survey Adm","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0267","CSENG MN Geological Survey","11068","CSENG MN Geologicl Survey Maps","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0270","CSENG MN Nano Center","11072","CSENG MN Nano Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0534","CSENG MN Robotics Institute","12274","CSENG MN Robotics Institute","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0275","CSENG Mat Rsrch Sci & Eng Ctr","11083","CSENG Mat Res Sci&EngCtr MRSEC","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0287","CSENG Mathematics, School of","12259","CSENG Math Localization","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0287","CSENG Mathematics, School of","11081","CSENG Mathematics Ctr Ed Prgm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0287","CSENG Mathematics, School of","11133","CSENG Mathematics Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0287","CSENG Mathematics, School of","11134","CSENG Masters of Financl Math","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0287","CSENG Mathematics, School of","11071","CSENG Math & It's Applic, Inst","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0287","CSENG Mathematics, School of","11082","CSENG UMTYMP","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0288","CSENG Mechanical Engineering","11135","CSENG Mech Engineering Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0271","CSENG St. Anthony Falls Lab","11073","CSENG Nat'l Ctr Earth Surf Dyn","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0271","CSENG St. Anthony Falls Lab","11107","CSENG St Anth Falls Lab-SAFL","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0272","CSENG Tech Leadership Inst","11074","CSENG Technological Leadership","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0272","CSENG Tech Leadership Inst","12164","CSENG TLI MS Med Device Innov","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0272","CSENG Tech Leadership Inst","12293","CSENG Med Dev Cybersec,Ctr for"," "
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0289","CSENG Physics & Astronomy","11140","CSENG Physics & Astron,Schl of","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0289","CSENG Physics & Astronomy","11092","CSENG Astrophysics,MN Inst for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0289","CSENG Physics & Astronomy","11141","CSENG Fine Theoretical Physics","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0289","CSENG Physics & Astronomy","12100","CSENG Experimental Labs & Ops","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0273","CSENG UNITE","11078","CSENG UNITE Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0273","CSENG UNITE","11080","CSENG UNITE Services","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0273","CSENG UNITE","11079","CSENG UNITE Technical Ops","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0268","CSENG Characterization Facil","11069","CSENG Characterization Fac Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0268","CSENG Characterization Facil","11070","CSENG Electron Microscope Fac","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0281","CSENG Chemical Eng & Mat Sci","11093","CSENG Chem Eng & Mat Sci Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0281","CSENG Chemical Eng & Mat Sci","12327","CSENG Sust Energy Catalysis,Ct"," "
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0291","CSENG Biomedical Engineering","11143","CSENG Biomedical Eng Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0277","CSENG Digital Technology Ctr","11085","CSENG DTC Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0290","CSENG History of Sci & Tech","11142","CSENG Hist of Sci & Tech, Prog","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0290","CSENG History of Sci & Tech","11066","CSENG Charles Babbage Inst","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0276","CSENG IPRIME","11084","CSENG IPRIME Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TIOT","SCIENCE & ENGINEERING, COL OF","Z0427","CSENG Industrial&Systems Eng","11138","CSENG Industrial & Systems Eng","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12257","CEHD Undergraduate Programs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11184","CEHD External Relations","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11189","CEHD Financial Services Office","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12256","CEHD Events","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11188","CEHD Facilities","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12095","CEHD Communications/Marketing","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11186","Teacher Education, Office of","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12186","Education Technical Innovation","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12258","CEHD Graduate Programs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12255","CEHD Research & Policy","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11187","CEHD Human Resources","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11191","CEHD Technology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","11182","CEHD Dean's Office Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12273","CEHD International Initiatives","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12346","Computer Sci Ed, Natl Ctr for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12322","CEHD Faculty Development","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0170","CEHD Administration","12338","CEHD Bus & Prof Development","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0181","CEHD Applied Res & Educ Improv","12144","CEHD Professional Devel, Ofc","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0181","CEHD Applied Res & Educ Improv","12101","CEHD Center Administration","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0181","CEHD Applied Res & Educ Improv","11242","Applied Res & Educ Improv, Ctr","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0181","CEHD Applied Res & Educ Improv","11250","MN Ctr Read Res Admin","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0181","CEHD Applied Res & Educ Improv","12162","Transl Rsrch Child Mental Hlth","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0175","CEHD Child Development, Inst","11243","Early Educ & Development, Ctr","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0175","CEHD Child Development, Inst","11219","Child Development Admin, Inst","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0175","CEHD Child Development, Inst","11241","Child Development Lab School","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0184","CEHD Community Integration","11245","Comm Integration Admin, Inst","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0171","CEHD Curriculum & Instruction","12123","STEM Education Center","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0171","CEHD Curriculum & Instruction","12124","CEHD Learning Tech Media Lab","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0171","CEHD Curriculum & Instruction","11197","Curriculum & Instruction Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0171","CEHD Curriculum & Instruction","11196","Multiple Pathways to Teaching","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0171","CEHD Curriculum & Instruction","11251","America Reads","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0171","CEHD Curriculum & Instruction","12070","Culture and Teaching","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0172","CEHD Org Leadership,Policy/Dev","11207","Org Leadership, Policy & Dev","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0177","CEHD Post Sec Teach & Learn","11229","Academic Resource Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0177","CEHD Post Sec Teach & Learn","11228","Post Sec Teachng & Learnng Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0178","CEHD Social Work, School of","11230","Social Work Admin, School of","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0178","CEHD Social Work, School of","11234","Practice Transformation, Ctr","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0173","CEHD Educational Psychology","11211","Ed Psych Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0174","CEHD Family Social Science","11217","FSoS Administration","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0176","CEHD Kinesiology","11222","Kinesiology Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0451","CEHD Student Services","11192","CEHD Student Services","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0451","CEHD Student Services","11194","TRIO Upward Bound","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0451","CEHD Student Services","12314","TRIO McNair Program","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCED","EDUCATION & HUMAN DEVEL, COLL","Z0451","CEHD Student Services","11195","TRIO Student Support Services","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10037","Intl Student & Scholar Service","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10034","Confucius Institute","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10035","China Center","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10036","Adv Res Language Acquis, Ctr","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","12226","DIS-Study Abroad Scandinavia","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10038","Learning Abroad Center","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10033","Global Prog & Strat Dean's Ofc","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","12132","Global Opportunities Minnesota","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TOIP","GLOBAL PRGMS/STRATEGY ALLIANCE","Z0037","GPS Global Programs & Strategy","10183","Global Change, Interdisc Ctr","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TCFO","VP/CHIEF FIN OFFICER/TREASURER","TAFN","AVP/ASST CFO","Z0375","AVP/Asst CFO","10046","University Tax Management Ofc","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TCFO","VP/CHIEF FIN OFFICER/TREASURER","TAFN","AVP/ASST CFO","Z0375","AVP/Asst CFO","10042","Finance, AVP for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TCFO","VP/CHIEF FIN OFFICER/TREASURER","TAFN","AVP/ASST CFO","Z0375","AVP/Asst CFO","10001","Risk Management Administration","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TCFO","VP/CHIEF FIN OFFICER/TREASURER","TAFN","AVP/ASST CFO","Z0375","AVP/Asst CFO","12355","University Finance HR","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TCFO","VP/CHIEF FIN OFFICER/TREASURER","TAFN","AVP/ASST CFO","Z0374","CONTR Controller's Office","10008","Internal/External Sales","TCWESTBANK"
